transaction_id,merchant_id,timestamp,amount,customer_id,payment_method,status,category,campaign_id
TXN0012972,PAYTM_M_001,2026-07-14 19:55:19,80.69,CUST_N07122,Card,SUCCESS,Tea & Beverages,
TXN0012987,PAYTM_M_001,2026-07-14 20:08:27,60.75,CUST_W0450,UPI,SUCCESS,Tea & Beverages,
TXN0012962,PAYTM_M_001,2026-07-14 20:09:44,145.00,CUST_N07117,UPI,SUCCESS,Tea & Beverages,
TXN0012992,PAYTM_M_001,2026-07-14 20:26:04,497.28,CUST_N07136,Cash,SUCCESS,Meals & Combos,
TXN0012956,PAYTM_M_001,2026-07-14 20:31:34,327.26,CUST_N07114,UPI,SUCCESS,Desserts,
TXN0012967,PAYTM_M_001,2026-07-14 20:34:08,152.33,CUST_O0202,UPI,SUCCESS,Snacks,
TXN0012969,PAYTM_M_001,2026-07-14 20:39:46,327.48,CUST_R0013,UPI,SUCCESS,Snacks,
TXN0013044,PAYTM_M_001,2026-07-14 20:43:18,270.23,CUST_R0089,UPI,SUCCESS,Snacks,
TXN0012991,PAYTM_M_001,2026-07-14 20:48:20,236.43,CUST_N07135,Paytm Wallet,SUCCESS,Snacks,
TXN0013020,PAYTM_M_001,2026-07-14 20:52:45,144.44,CUST_N07152,Paytm Postpaid,SUCCESS,Tea & Beverages,
TXN0013030,PAYTM_M_001,2026-07-14 20:56:17,302.96,CUST_R0117,Paytm Wallet,SUCCESS,Snacks,
TXN0013034,PAYTM_M_001,2026-07-14 20:59:58,600.98,CUST_N07161,UPI,SUCCESS,Meals & Combos,
TXN0013045,PAYTM_M_001,2026-07-14 21:18:09,294.99,CUST_R0072,UPI,SUCCESS,Desserts,
TXN0013032,PAYTM_M_001,2026-07-14 21:27:37,214.83,CUST_R0026,UPI,SUCCESS,Snacks,
TXN0013029,PAYTM_M_001,2026-07-14 21:32:07,792.10,CUST_N07158,Cash,SUCCESS,Meals & Combos,
TXN0013015,PAYTM_M_001,2026-07-14 21:40:04,887.34,CUST_N07149,UPI,SUCCESS,Meals & Combos,
TXN0013012,PAYTM_M_001,2026-07-14 21:41:54,514.75,CUST_N07147,Card,SUCCESS,Meals & Combos,
TXN0013018,PAYTM_M_001,2026-07-14 21:44:15,515.46,CUST_W0778,UPI,SUCCESS,Meals & Combos,
TXN0012966,PAYTM_M_001,2026-07-14 21:44:34,266.50,CUST_N07120,UPI,SUCCESS,Snacks,
TXN0012998,PAYTM_M_001,2026-07-14 21:45:36,1665.79,CUST_N07137,UPI,SUCCESS,Bulk / Party Order,
TXN0012954,PAYTM_M_001,2026-07-14 21:45:58,367.28,CUST_W0571,Paytm Wallet,SUCCESS,Snacks,
TXN0013080,PAYTM_M_001,2026-07-15 08:00:49,102.47,CUST_R0047,UPI,SUCCESS,Tea & Beverages,
TXN0013098,PAYTM_M_001,2026-07-15 08:16:16,119.73,CUST_N07194,UPI,SUCCESS,Tea & Beverages,
TXN0013143,PAYTM_M_001,2026-07-15 08:25:34,1374.90,CUST_W0627,UPI,SUCCESS,Bulk / Party Order,
TXN0013091,PAYTM_M_001,2026-07-15 08:28:04,112.10,CUST_O0090,UPI,SUCCESS,Tea & Beverages,
TXN0013073,PAYTM_M_001,2026-07-15 08:39:24,624.87,CUST_R0099,Card,SUCCESS,Meals & Combos,
TXN0013126,PAYTM_M_001,2026-07-15 08:46:14,75.96,CUST_O0207,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013150,PAYTM_M_001,2026-07-15 08:50:41,85.48,CUST_O0024,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013089,PAYTM_M_001,2026-07-15 08:51:28,412.36,CUST_R0100,Cash,SUCCESS,Meals & Combos,
TXN0013141,PAYTM_M_001,2026-07-15 08:59:44,61.74,CUST_W0729,UPI,SUCCESS,Tea & Beverages,
TXN0013111,PAYTM_M_001,2026-07-15 09:23:25,218.10,CUST_N07199,UPI,SUCCESS,Snacks,
TXN0013140,PAYTM_M_001,2026-07-15 09:31:40,595.95,CUST_O0002,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013083,PAYTM_M_001,2026-07-15 09:53:06,393.85,CUST_N07186,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013084,PAYTM_M_001,2026-07-15 09:56:05,378.96,CUST_O0345,Cash,FAILED,Meals & Combos,
TXN0013090,PAYTM_M_001,2026-07-15 09:57:49,276.55,CUST_O0254,UPI,SUCCESS,Snacks,
TXN0013107,PAYTM_M_001,2026-07-15 10:06:00,70.62,CUST_R0052,UPI,SUCCESS,Tea & Beverages,
TXN0013112,PAYTM_M_001,2026-07-15 10:12:59,313.13,CUST_R0006,Paytm Postpaid,SUCCESS,Snacks,
TXN0013155,PAYTM_M_001,2026-07-15 10:23:27,113.68,CUST_R0118,UPI,SUCCESS,Tea & Beverages,
TXN0013121,PAYTM_M_001,2026-07-15 10:35:41,186.59,CUST_N07206,Paytm Wallet,SUCCESS,Snacks,
TXN0013129,PAYTM_M_001,2026-07-15 10:46:22,101.36,CUST_R0025,UPI,SUCCESS,Tea & Beverages,
TXN0013093,PAYTM_M_001,2026-07-15 10:47:10,692.26,CUST_N07191,UPI,SUCCESS,Meals & Combos,
TXN0013130,PAYTM_M_001,2026-07-15 11:06:25,110.32,CUST_N07210,UPI,SUCCESS,Tea & Beverages,
TXN0013146,PAYTM_M_001,2026-07-15 11:19:51,508.64,CUST_R0067,UPI,SUCCESS,Meals & Combos,
TXN0013082,PAYTM_M_001,2026-07-15 11:35:42,83.40,CUST_N07185,UPI,SUCCESS,Tea & Beverages,
TXN0013106,PAYTM_M_001,2026-07-15 11:44:14,155.88,CUST_N07197,UPI,SUCCESS,Desserts,
TXN0013097,PAYTM_M_001,2026-07-15 12:07:30,122.08,CUST_N07193,Cash,SUCCESS,Tea & Beverages,
TXN0013144,PAYTM_M_001,2026-07-15 12:34:17,154.69,CUST_N07215,Card,SUCCESS,Snacks,
TXN0013151,PAYTM_M_001,2026-07-15 12:37:03,140.84,CUST_O0050,UPI,SUCCESS,Tea & Beverages,
TXN0013159,PAYTM_M_001,2026-07-15 12:43:49,169.14,CUST_R0049,Paytm Postpaid,SUCCESS,Snacks,
TXN0013058,PAYTM_M_001,2026-07-15 13:03:30,182.73,CUST_N07173,UPI,SUCCESS,Desserts,
TXN0013153,PAYTM_M_001,2026-07-15 13:09:38,119.36,CUST_O0154,UPI,SUCCESS,Tea & Beverages,
TXN0013136,PAYTM_M_001,2026-07-15 13:17:11,56.50,CUST_R0045,UPI,SUCCESS,Tea & Beverages,
TXN0013128,PAYTM_M_001,2026-07-15 13:35:34,105.85,CUST_N07209,UPI,SUCCESS,Tea & Beverages,
TXN0013119,PAYTM_M_001,2026-07-15 13:40:20,282.36,CUST_O0266,Card,SUCCESS,Snacks,
TXN0013113,PAYTM_M_001,2026-07-15 13:47:55,777.93,CUST_N07200,UPI,SUCCESS,Meals & Combos,
TXN0013095,PAYTM_M_001,2026-07-15 13:48:51,80.51,CUST_N07192,Card,SUCCESS,Tea & Beverages,
TXN0013088,PAYTM_M_001,2026-07-15 13:52:09,108.70,CUST_N07190,UPI,SUCCESS,Tea & Beverages,
TXN0013059,PAYTM_M_001,2026-07-15 13:56:54,91.19,CUST_N07174,Card,SUCCESS,Tea & Beverages,
TXN0013154,PAYTM_M_001,2026-07-15 14:05:28,216.80,CUST_R0099,UPI,SUCCESS,Snacks,
TXN0013096,PAYTM_M_001,2026-07-15 14:08:36,86.68,CUST_O0011,UPI,SUCCESS,Tea & Beverages,
TXN0013124,PAYTM_M_001,2026-07-15 14:10:30,71.60,CUST_W0461,UPI,SUCCESS,Tea & Beverages,
TXN0013100,PAYTM_M_001,2026-07-15 14:10:49,830.87,CUST_R0066,UPI,SUCCESS,Meals & Combos,
TXN0013087,PAYTM_M_001,2026-07-15 14:21:39,85.73,CUST_N07189,Card,SUCCESS,Tea & Beverages,
TXN0013156,PAYTM_M_001,2026-07-15 14:26:26,195.13,CUST_O0051,UPI,SUCCESS,Snacks,
TXN0013071,PAYTM_M_001,2026-07-15 14:43:39,132.00,CUST_R0021,UPI,SUCCESS,Tea & Beverages,
TXN0013092,PAYTM_M_001,2026-07-15 14:43:48,69.23,CUST_R0024,UPI,SUCCESS,Tea & Beverages,
TXN0013070,PAYTM_M_001,2026-07-15 14:47:47,1072.53,CUST_R0045,UPI,SUCCESS,Bulk / Party Order,
TXN0013061,PAYTM_M_001,2026-07-15 14:48:06,264.67,CUST_N07175,Paytm Wallet,SUCCESS,Snacks,
TXN0013157,PAYTM_M_001,2026-07-15 15:00:12,279.19,CUST_R0033,Card,SUCCESS,Snacks,
TXN0013101,PAYTM_M_001,2026-07-15 15:00:28,130.65,CUST_N07195,Card,SUCCESS,Tea & Beverages,
TXN0013149,PAYTM_M_001,2026-07-15 15:06:20,180.84,CUST_N07218,UPI,SUCCESS,Desserts,
TXN0013108,PAYTM_M_001,2026-07-15 15:10:06,225.91,CUST_O0360,Card,SUCCESS,Snacks,
TXN0013060,PAYTM_M_001,2026-07-15 15:33:47,274.26,CUST_R0032,UPI,SUCCESS,Snacks,
TXN0013105,PAYTM_M_001,2026-07-15 15:42:41,203.78,CUST_O0344,UPI,SUCCESS,Snacks,
TXN0013067,PAYTM_M_001,2026-07-15 17:04:57,166.95,CUST_R0039,UPI,SUCCESS,Snacks,
TXN0013127,PAYTM_M_001,2026-07-15 17:16:12,119.75,CUST_O0045,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013099,PAYTM_M_001,2026-07-15 17:23:02,651.48,CUST_O0017,UPI,SUCCESS,Meals & Combos,
TXN0013063,PAYTM_M_001,2026-07-15 17:30:09,307.62,CUST_N07176,UPI,SUCCESS,Snacks,
TXN0013115,PAYTM_M_001,2026-07-15 17:32:33,316.63,CUST_N07201,UPI,SUCCESS,Snacks,
TXN0013094,PAYTM_M_001,2026-07-15 17:36:33,734.14,CUST_O0111,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013085,PAYTM_M_001,2026-07-15 17:40:44,846.84,CUST_N07187,UPI,SUCCESS,Meals & Combos,
TXN0013134,PAYTM_M_001,2026-07-15 17:48:07,163.44,CUST_R0084,UPI,SUCCESS,Desserts,
TXN0013079,PAYTM_M_001,2026-07-15 18:09:36,152.64,CUST_N07183,Card,SUCCESS,Tea & Beverages,
TXN0013074,PAYTM_M_001,2026-07-15 18:14:09,553.32,CUST_O0231,Paytm Postpaid,SUCCESS,Meals & Combos,
TXN0013145,PAYTM_M_001,2026-07-15 18:14:47,86.79,CUST_W0063,UPI,SUCCESS,Tea & Beverages,
TXN0013152,PAYTM_M_001,2026-07-15 18:20:49,88.73,CUST_O0003,UPI,SUCCESS,Tea & Beverages,
TXN0013148,PAYTM_M_001,2026-07-15 18:31:30,120.47,CUST_N07217,Card,SUCCESS,Tea & Beverages,
TXN0013065,PAYTM_M_001,2026-07-15 18:51:06,256.22,CUST_O0242,UPI,SUCCESS,Desserts,
TXN0013076,PAYTM_M_001,2026-07-15 18:52:39,535.76,CUST_N07181,UPI,SUCCESS,Meals & Combos,
TXN0013078,PAYTM_M_001,2026-07-15 18:53:31,236.22,CUST_R0106,Paytm Wallet,SUCCESS,Desserts,
TXN0013104,PAYTM_M_001,2026-07-15 18:54:06,68.21,CUST_R0048,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013110,PAYTM_M_001,2026-07-15 18:59:33,161.75,CUST_O0125,UPI,SUCCESS,Tea & Beverages,
TXN0013075,PAYTM_M_001,2026-07-15 19:05:37,134.77,CUST_N07180,UPI,SUCCESS,Tea & Beverages,
TXN0013068,PAYTM_M_001,2026-07-15 19:11:36,294.59,CUST_N07178,Paytm Wallet,SUCCESS,Snacks,
TXN0013139,PAYTM_M_001,2026-07-15 19:13:34,150.60,CUST_N07214,UPI,SUCCESS,Tea & Beverages,
TXN0013123,PAYTM_M_001,2026-07-15 19:21:16,224.46,CUST_N07208,UPI,SUCCESS,Desserts,
TXN0013062,PAYTM_M_001,2026-07-15 19:26:39,864.29,CUST_O0251,UPI,SUCCESS,Meals & Combos,
TXN0013137,PAYTM_M_001,2026-07-15 19:36:33,322.21,CUST_N07213,UPI,SUCCESS,Snacks,
TXN0013066,PAYTM_M_001,2026-07-15 19:42:45,663.25,CUST_N07177,UPI,SUCCESS,Meals & Combos,
TXN0013163,PAYTM_M_001,2026-07-15 19:44:12,174.75,CUST_O0017,Card,SUCCESS,Desserts,
TXN0013102,PAYTM_M_001,2026-07-15 19:47:36,274.28,CUST_R0022,UPI,SUCCESS,Snacks,
TXN0013081,PAYTM_M_001,2026-07-15 19:51:32,106.60,CUST_N07184,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013122,PAYTM_M_001,2026-07-15 19:51:35,149.80,CUST_N07207,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013116,PAYTM_M_001,2026-07-15 19:57:35,339.03,CUST_N07202,Card,SUCCESS,Snacks,
TXN0013138,PAYTM_M_001,2026-07-15 20:00:08,367.58,CUST_R0090,Card,SUCCESS,Snacks,
TXN0013120,PAYTM_M_001,2026-07-15 20:02:02,610.63,CUST_N07205,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013069,PAYTM_M_001,2026-07-15 20:04:23,204.69,CUST_N07179,UPI,SUCCESS,Snacks,
TXN0013162,PAYTM_M_001,2026-07-15 20:04:52,255.18,CUST_N07221,UPI,SUCCESS,Snacks,
TXN0013117,PAYTM_M_001,2026-07-15 20:09:49,127.10,CUST_N07203,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013077,PAYTM_M_001,2026-07-15 20:10:44,98.18,CUST_N07182,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013103,PAYTM_M_001,2026-07-15 20:16:54,179.21,CUST_N07196,UPI,SUCCESS,Snacks,
TXN0013109,PAYTM_M_001,2026-07-15 20:19:26,194.96,CUST_N07198,UPI,SUCCESS,Desserts,
TXN0013114,PAYTM_M_001,2026-07-15 20:24:19,231.12,CUST_W0469,Card,SUCCESS,Snacks,
TXN0013135,PAYTM_M_001,2026-07-15 20:37:46,727.69,CUST_R0033,Cash,SUCCESS,Meals & Combos,
TXN0013131,PAYTM_M_001,2026-07-15 20:42:04,543.44,CUST_N07211,UPI,SUCCESS,Meals & Combos,
TXN0013072,PAYTM_M_001,2026-07-15 20:58:51,209.41,CUST_R0055,UPI,SUCCESS,Snacks,
TXN0013125,PAYTM_M_001,2026-07-15 20:59:11,59.16,CUST_W0751,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013164,PAYTM_M_001,2026-07-15 21:00:06,797.46,CUST_N07222,UPI,SUCCESS,Meals & Combos,
TXN0013086,PAYTM_M_001,2026-07-15 21:04:10,58.65,CUST_N07188,Card,SUCCESS,Tea & Beverages,
TXN0013142,PAYTM_M_001,2026-07-15 21:10:39,143.04,CUST_R0113,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013161,PAYTM_M_001,2026-07-15 21:11:16,553.47,CUST_N07220,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013118,PAYTM_M_001,2026-07-15 21:14:25,246.83,CUST_N07204,UPI,SUCCESS,Desserts,
TXN0013064,PAYTM_M_001,2026-07-15 21:28:13,226.02,CUST_W0560,Paytm Wallet,SUCCESS,Snacks,
TXN0013133,PAYTM_M_001,2026-07-15 21:30:10,357.51,CUST_O0324,UPI,SUCCESS,Snacks,
TXN0013132,PAYTM_M_001,2026-07-15 21:30:35,285.62,CUST_N07212,Paytm Wallet,SUCCESS,Snacks,
TXN0013160,PAYTM_M_001,2026-07-15 21:41:43,293.54,CUST_N07219,UPI,SUCCESS,Desserts,
TXN0013147,PAYTM_M_001,2026-07-15 21:51:11,136.47,CUST_N07216,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013158,PAYTM_M_001,2026-07-15 21:53:01,161.17,CUST_R0072,UPI,SUCCESS,Tea & Beverages,
TXN0013251,PAYTM_M_001,2026-07-16 08:03:31,88.72,CUST_W0319,Card,SUCCESS,Tea & Beverages,
TXN0013207,PAYTM_M_001,2026-07-16 08:15:44,142.74,CUST_N07252,Paytm Postpaid,SUCCESS,Tea & Beverages,
TXN0013179,PAYTM_M_001,2026-07-16 08:29:38,67.47,CUST_N07231,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013229,PAYTM_M_001,2026-07-16 08:34:01,115.96,CUST_N07267,UPI,SUCCESS,Tea & Beverages,
TXN0013204,PAYTM_M_001,2026-07-16 08:46:27,150.43,CUST_W0474,Paytm Wallet,SUCCESS,Snacks,
TXN0013169,PAYTM_M_001,2026-07-16 08:58:07,228.88,CUST_N07226,UPI,SUCCESS,Snacks,
TXN0013228,PAYTM_M_001,2026-07-16 09:01:46,134.02,CUST_R0035,UPI,SUCCESS,Tea & Beverages,
TXN0013273,PAYTM_M_001,2026-07-16 09:05:44,173.92,CUST_N07298,Paytm Wallet,SUCCESS,Desserts,
TXN0013244,PAYTM_M_001,2026-07-16 09:22:24,174.34,CUST_N07276,UPI,SUCCESS,Desserts,
TXN0013182,PAYTM_M_001,2026-07-16 09:39:54,216.34,CUST_N07234,UPI,SUCCESS,Snacks,
TXN0013255,PAYTM_M_001,2026-07-16 09:46:08,589.72,CUST_N07283,UPI,SUCCESS,Meals & Combos,
TXN0013269,PAYTM_M_001,2026-07-16 09:52:26,184.62,CUST_N07294,UPI,SUCCESS,Snacks,
TXN0013245,PAYTM_M_001,2026-07-16 10:02:47,139.26,CUST_O0197,Card,SUCCESS,Tea & Beverages,
TXN0013262,PAYTM_M_001,2026-07-16 10:07:52,76.84,CUST_N07289,UPI,SUCCESS,Tea & Beverages,
TXN0013252,PAYTM_M_001,2026-07-16 10:25:22,192.59,CUST_N07280,UPI,SUCCESS,Snacks,
TXN0013242,PAYTM_M_001,2026-07-16 10:34:05,227.93,CUST_N07274,UPI,SUCCESS,Desserts,
TXN0013253,PAYTM_M_001,2026-07-16 10:34:15,122.43,CUST_N07281,UPI,SUCCESS,Tea & Beverages,
TXN0013249,PAYTM_M_001,2026-07-16 10:47:06,91.36,CUST_N07278,UPI,SUCCESS,Tea & Beverages,
TXN0013212,PAYTM_M_001,2026-07-16 11:05:12,326.55,CUST_W0754,UPI,SUCCESS,Snacks,
TXN0013165,PAYTM_M_001,2026-07-16 11:13:11,209.45,CUST_O0310,Paytm Wallet,SUCCESS,Snacks,
TXN0013216,PAYTM_M_001,2026-07-16 11:15:17,196.19,CUST_N07259,UPI,SUCCESS,Snacks,
TXN0013210,PAYTM_M_001,2026-07-16 11:39:16,427.95,CUST_O0273,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013186,PAYTM_M_001,2026-07-16 11:40:23,137.63,CUST_N07238,Paytm Postpaid,SUCCESS,Tea & Beverages,
TXN0013200,PAYTM_M_001,2026-07-16 11:44:58,275.26,CUST_R0090,Paytm Wallet,SUCCESS,Desserts,
TXN0013239,PAYTM_M_001,2026-07-16 12:05:01,284.83,CUST_R0062,UPI,SUCCESS,Snacks,
TXN0013183,PAYTM_M_001,2026-07-16 12:05:13,773.60,CUST_N07235,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013178,PAYTM_M_001,2026-07-16 12:14:44,78.49,CUST_R0050,UPI,SUCCESS,Tea & Beverages,
TXN0013208,PAYTM_M_001,2026-07-16 12:15:47,242.36,CUST_N07253,UPI,SUCCESS,Snacks,
TXN0013259,PAYTM_M_001,2026-07-16 12:17:42,692.00,CUST_R0057,UPI,SUCCESS,Meals & Combos,
TXN0013234,PAYTM_M_001,2026-07-16 12:22:15,267.58,CUST_N07271,UPI,SUCCESS,Snacks,
TXN0013243,PAYTM_M_001,2026-07-16 12:25:45,608.96,CUST_N07275,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013219,PAYTM_M_001,2026-07-16 12:31:12,555.95,CUST_N07261,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013201,PAYTM_M_001,2026-07-16 12:37:52,547.03,CUST_N07248,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013170,PAYTM_M_001,2026-07-16 12:54:24,111.77,CUST_N07227,UPI,SUCCESS,Tea & Beverages,
TXN0013250,PAYTM_M_001,2026-07-16 12:56:12,61.96,CUST_N07279,UPI,SUCCESS,Tea & Beverages,
TXN0013180,PAYTM_M_001,2026-07-16 12:57:16,251.91,CUST_N07232,UPI,SUCCESS,Desserts,
TXN0013215,PAYTM_M_001,2026-07-16 13:00:15,187.08,CUST_N07258,Paytm Wallet,SUCCESS,Snacks,
TXN0013177,PAYTM_M_001,2026-07-16 13:08:56,108.92,CUST_O0312,UPI,SUCCESS,Tea & Beverages,
TXN0013236,PAYTM_M_001,2026-07-16 13:10:03,117.85,CUST_N07272,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013203,PAYTM_M_001,2026-07-16 13:10:46,1137.39,CUST_O0175,UPI,SUCCESS,Bulk / Party Order,
TXN0013241,PAYTM_M_001,2026-07-16 13:11:59,72.11,CUST_R0113,Card,SUCCESS,Tea & Beverages,
TXN0013167,PAYTM_M_001,2026-07-16 13:13:52,304.97,CUST_N07224,UPI,SUCCESS,Snacks,
TXN0013218,PAYTM_M_001,2026-07-16 13:28:51,75.85,CUST_N07260,Paytm Postpaid,SUCCESS,Tea & Beverages,
TXN0013197,PAYTM_M_001,2026-07-16 13:30:00,208.98,CUST_W0077,Paytm Wallet,SUCCESS,Snacks,
TXN0013168,PAYTM_M_001,2026-07-16 13:32:39,121.71,CUST_N07225,Card,SUCCESS,Tea & Beverages,
TXN0013238,PAYTM_M_001,2026-07-16 13:37:07,114.38,CUST_R0000,UPI,SUCCESS,Tea & Beverages,
TXN0013194,PAYTM_M_001,2026-07-16 13:37:54,70.02,CUST_R0011,UPI,SUCCESS,Tea & Beverages,
TXN0013256,PAYTM_M_001,2026-07-16 13:47:28,142.41,CUST_N07284,UPI,SUCCESS,Snacks,
TXN0013191,PAYTM_M_001,2026-07-16 13:49:25,239.24,CUST_N07243,Paytm Wallet,SUCCESS,Snacks,
TXN0013211,PAYTM_M_001,2026-07-16 13:55:14,457.27,CUST_N07255,Card,SUCCESS,Meals & Combos,
TXN0013185,PAYTM_M_001,2026-07-16 14:15:36,229.69,CUST_N07237,Card,SUCCESS,Snacks,
TXN0013174,PAYTM_M_001,2026-07-16 14:22:31,272.71,CUST_R0044,UPI,SUCCESS,Snacks,
TXN0013226,PAYTM_M_001,2026-07-16 14:25:16,209.54,CUST_N07265,Card,SUCCESS,Desserts,
TXN0013192,PAYTM_M_001,2026-07-16 14:28:25,715.53,CUST_N07244,UPI,SUCCESS,Meals & Combos,
TXN0013247,PAYTM_M_001,2026-07-16 14:31:57,137.38,CUST_R0046,Paytm Wallet,SUCCESS,Snacks,
TXN0013268,PAYTM_M_001,2026-07-16 14:39:39,433.95,CUST_N07293,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0013172,PAYTM_M_001,2026-07-16 14:47:57,479.42,CUST_N07228,UPI,SUCCESS,Meals & Combos,
TXN0013232,PAYTM_M_001,2026-07-16 14:48:53,162.04,CUST_N07269,Card,SUCCESS,Snacks,
TXN0013187,PAYTM_M_001,2026-07-16 15:06:50,141.17,CUST_N07239,UPI,SUCCESS,Snacks,
TXN0013263,PAYTM_M_001,2026-07-16 15:24:23,1092.46,CUST_N07290,UPI,SUCCESS,Bulk / Party Order,
TXN0013237,PAYTM_M_001,2026-07-16 16:10:57,92.57,CUST_W0264,Card,SUCCESS,Tea & Beverages,
TXN0013240,PAYTM_M_001,2026-07-16 16:21:15,695.23,CUST_N07273,Paytm Postpaid,SUCCESS,Meals & Combos,
TXN0013217,PAYTM_M_001,2026-07-16 16:21:27,226.13,CUST_O0311,UPI,SUCCESS,Desserts,
TXN0013261,PAYTM_M_001,2026-07-16 16:34:56,138.48,CUST_N07288,UPI,SUCCESS,Tea & Beverages,
TXN0013198,PAYTM_M_001,2026-07-16 16:45:55,216.26,CUST_N07246,UPI,SUCCESS,Snacks,
TXN0013271,PAYTM_M_001,2026-07-16 17:02:23,68.32,CUST_N07296,UPI,SUCCESS,Tea & Beverages,
TXN0013260,PAYTM_M_001,2026-07-16 17:41:27,135.73,CUST_N07287,UPI,SUCCESS,Snacks,
TXN0013166,PAYTM_M_001,2026-07-16 17:46:14,782.75,CUST_N07223,UPI,SUCCESS,Meals & Combos,
TXN0013267,PAYTM_M_001,2026-07-16 17:46:20,219.64,CUST_R0116,UPI,FAILED,Snacks,
TXN0013171,PAYTM_M_001,2026-07-16 17:53:12,152.77,CUST_R0018,UPI,SUCCESS,Snacks,
TXN0013220,PAYTM_M_001,2026-07-16 17:54:15,73.13,CUST_O0091,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013188,PAYTM_M_001,2026-07-16 17:58:42,308.70,CUST_N07240,UPI,SUCCESS,Snacks,
TXN0013214,PAYTM_M_001,2026-07-16 18:11:15,179.65,CUST_N07257,UPI,SUCCESS,Snacks,
TXN0013190,PAYTM_M_001,2026-07-16 18:15:14,862.29,CUST_N07242,UPI,SUCCESS,Meals & Combos,
TXN0013175,PAYTM_M_001,2026-07-16 18:22:10,91.34,CUST_R0095,UPI,SUCCESS,Tea & Beverages,
TXN0013266,PAYTM_M_001,2026-07-16 18:26:30,154.76,CUST_W0525,UPI,SUCCESS,Tea & Beverages,
TXN0013235,PAYTM_M_001,2026-07-16 18:36:42,152.91,CUST_R0111,UPI,SUCCESS,Tea & Beverages,
TXN0013224,PAYTM_M_001,2026-07-16 18:37:15,129.69,CUST_N07263,UPI,SUCCESS,Tea & Beverages,
TXN0013184,PAYTM_M_001,2026-07-16 18:40:02,268.35,CUST_N07236,UPI,SUCCESS,Snacks,
TXN0013270,PAYTM_M_001,2026-07-16 19:14:15,1093.32,CUST_N07295,Card,SUCCESS,Bulk / Party Order,
TXN0013272,PAYTM_M_001,2026-07-16 19:16:42,224.56,CUST_N07297,Paytm Postpaid,SUCCESS,Snacks,
TXN0013213,PAYTM_M_001,2026-07-16 19:20:29,220.12,CUST_N07256,Card,SUCCESS,Snacks,
TXN0013189,PAYTM_M_001,2026-07-16 19:27:16,310.87,CUST_N07241,Card,SUCCESS,Snacks,
TXN0013257,PAYTM_M_001,2026-07-16 19:37:36,339.87,CUST_N07285,Card,SUCCESS,Snacks,
TXN0013246,PAYTM_M_001,2026-07-16 19:42:16,307.29,CUST_O0283,UPI,SUCCESS,Snacks,
TXN0013221,PAYTM_M_001,2026-07-16 19:42:25,77.09,CUST_O0239,UPI,SUCCESS,Tea & Beverages,
TXN0013248,PAYTM_M_001,2026-07-16 19:48:17,768.32,CUST_N07277,UPI,SUCCESS,Meals & Combos,
TXN0013227,PAYTM_M_001,2026-07-16 19:52:23,99.84,CUST_N07266,UPI,SUCCESS,Tea & Beverages,
TXN0013195,PAYTM_M_001,2026-07-16 19:55:24,818.63,CUST_N07245,UPI,SUCCESS,Meals & Combos,
TXN0013202,PAYTM_M_001,2026-07-16 19:57:14,192.10,CUST_N07249,UPI,SUCCESS,Snacks,
TXN0013223,PAYTM_M_001,2026-07-16 19:59:55,137.54,CUST_O0171,UPI,SUCCESS,Tea & Beverages,
TXN0013181,PAYTM_M_001,2026-07-16 20:01:54,70.59,CUST_N07233,UPI,SUCCESS,Tea & Beverages,
TXN0013199,PAYTM_M_001,2026-07-16 20:05:49,127.53,CUST_N07247,UPI,SUCCESS,Tea & Beverages,
TXN0013274,PAYTM_M_001,2026-07-16 20:13:28,120.13,CUST_N07299,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0013196,PAYTM_M_001,2026-07-16 20:17:44,207.23,CUST_W0731,UPI,SUCCESS,Desserts,
TXN0013173,PAYTM_M_001,2026-07-16 20:19:09,327.56,CUST_N07229,Card,SUCCESS,Snacks,
